,id,date,username,name,tweet,language,sentiment,positive_score,negative_score,neutral_score,mixed_score
1447,1310596760612544514,2020-09-28,aobaidan,Abdulaziz Al Obaidan,@jassem1991 @GoRafeeq بالثانية .. رفيق اكس عليهم من زمان,ar,,,,,
1448,1310596436883537922,2020-09-28,jassem1991,Jassem Alnaama 💍,@AObaidan @GoRafeeq اي والله طلبت منهم في خلال 20 دقيقه بيوصل,ar,,,,,
1449,1310596310312071168,2020-09-28,aobaidan,Abdulaziz Al Obaidan,@jassem1991 @GoRafeeq طلبات ولا تجرب غيرهم 👌🏻,ar,,,,,
1450,1310592761448587264,2020-09-28,jassem1991,Jassem Alnaama 💍,اسوأ برنامج توصيل في الدوحه @GoRafeeq,ar,,,,,
1451,1310580032352538626,2020-09-28,tigerzorg,Tiger,@Uburgerqa @Talabat @GoRafeeq @CarriageQatar افضل مطعم برجر قطري بصراحه,ar,,,,,
1452,1310578278147686405,2020-09-28,uburgerqa,U burger.,هالمزايين متوفرين للتوصيل لين عندك في : طلبات @Talabat  رفيق @GoRafeeq  كاريدج @CarriageQatar  https://t.co/sT7rVZcLUi,ar,,,,,
1453,1310539738319855616,2020-09-28,wokoffameqatar,WokofFame Restaurant,"Too Busy to visit us,No Worries 😊 Make Online Order📱  through our Delivery partners &amp; Get #Complimentary Fish Finger with Every Order worth Qr.100 #Talabat #carriageqatar #gorafeeq #wishbox #snönu  https://t.co/6yBQxitLYw",en,,,,,
1454,1310238836220456965,2020-09-27,wokoffameqatar,WokofFame Restaurant,"Too Busy to visit us,No Worries 😊 Make Online Order📱  through our Delivery partners &amp; Get #Complimentary Fish Finger with Every Order worth Qr.100 #Talabat #carriageqatar #gorafeeq #wishbox #snönu  https://t.co/xuDGuAP78G",en,,,,,
1455,1310178204829839361,2020-09-27,goocrispy,goocrispy,Enjoy the delicious taste of Go crispy chicken 😋⠀  #qatar #doha #gharafa #gocrispy #spicy #crispy #delicious #foodie #yummy #dinner #go #instafood #foodblogger #fresh #chicken #fresh #tasty #foodie #foodpic #YMH #carriage  #gorafeeq #burger⠀ #قطر #الدوحة #الغرافة  https://t.co/ddYxtVVc4U,en,,,,,
1456,1310004821659967488,2020-09-27,hanialmustafa,Hani ALMUSTAFA,"Hey Dear, look what i found in Rafeeq, gorafeeq://?platform_id=2&amp;vendor_id=2227",en,,,,,
1457,1309938398094938113,2020-09-26,baburesturant,Chef Babu,@AhmedEs58337214 @GoRafeeq @Talabat مرحبا اخي احمد في مطعم الشيف بابو نستخدم اجود انواع الرز *indian gate* والدجاج ساديا و الحم استرالي والبهارات من الهند اما بخصوص التسعير الربح بسيط مقابل الجودة.,ar,,,,,
1458,1309932311119622146,2020-09-26,elchapoq,🅔🅛🅒🅗🅐🅟🅞🅠🇶🇦,تتوقعون @GoRafeeq عندهم الجرأة والوطنية الكافية لإصدار نفس هالتصريح؟   اليوم بنعرف اذا بيختارون 🇶🇦 ولا ال 💵,ar,,,,,
1459,1309910822123196418,2020-09-26,ahmedes58337214,احمد ال الشيخ عيسى,@BabuResturant @GoRafeeq @Talabat البرياني بسعر 35 و 45 سعر مرتفع مع ان سعر الدجاج لا يتعدى ال 7 ريال بالجمله وسعر اللحمة 17 ريال التسعيرة من شركة ودام  سعرك غالي يا مطعم شيف بابو,ar,,,,,
1460,1309555950483845120,2020-09-25,loard101,It is me 🇶🇦,@BabuResturant @GoRafeeq @Talabat يصير ناكل ببلاش 🤣🤣🤣 نفس مشاهير السناب,ar,,,,,
1461,1309551441263165441,2020-09-25,baburesturant,Chef Babu,@Anasyazan1 @GoRafeeq @Talabat الله يجزاك خير 💙,ar,,,,,
1462,1309542866822324227,2020-09-25,anasyazan1,Anas alkhalaf,@BabuResturant @GoRafeeq @Talabat الله يغنيكم ، ترتيب,ar,,,,,
1463,1309517820624080896,2020-09-25,alali17601104,Alali,@BabuResturant @GoRafeeq @Talabat جشع,ar,,,,,
1464,1309506601968111616,2020-09-25,rashidmkhan79,Rashid Mehmood 🇵🇰,@BabuResturant @GoRafeeq @Talabat 35 QR &amp; 45 QR is more price &amp; quantity is very less ...... no use,en,,,,,
1465,1309496955291283456,2020-09-25,mohd7034,Mohammed Al Khalaf.🇶🇦,@BabuResturant @GoRafeeq @Talabat ممكن تحط المنيو هنا. وليس ع الخاص.,ar,,,,,
1466,1309461529251770368,2020-09-25,alfahaidaa,عبدالمحسن الفهيدة,@Mmalikano تشهينا وان طلبنا اكلكم عند  @GoRafeeq ياخذ ساعتين ونص وللحين الطلب عندكم فالمطعم ! 💔  https://t.co/KJbDIWZP1A,ar,,,,,
1467,1309456965475729409,2020-09-25,shrrafi,Shrrafi Almraikhi,@GoRafeeq خدمة العملاء شنو دورها اذا ماتخدم العملاء .. الطلب يتاخر ومافي اي رد,ar,,,,,
1468,1309454867656847361,2020-09-25,shrrafi,Shrrafi Almraikhi,@GoRafeeq السلام عليكم .. بخصوص خدمة العملاء اذا نطلب ويتأخر مافي اي رد من ممكن يقدم لنا الخدمه ؟,ar,,,,,
1469,1309453434345709569,2020-09-25,fafaalansari,𝑓𝑎𝑡𝑖𝑚𝑎 ⋆ فاطمه,"@GoRafeeq why are you employing people who don't know how to use your app or a map??? My food is late, your driver went to a wrong location, and he won't move because he doesn't know how to use google maps!!!! 😤😤 Give me back my money, I don't want the food anymore!!!! 😡😡😡",en,,,,,
1470,1309448345975492608,2020-09-25,draneesalsaadi,Dr.Anees AlYafei,@BabuResturant @GoRafeeq @Talabat المفروض كل واحد يسوي إعجاب او اعادة تغريد توصلون له طلب ببلاش لانه اعلان,ar,,,,,
1471,1309442239823781888,2020-09-25,butrjf,بوتركي,@BabuResturant @GoRafeeq @Talabat طفت أسعار فنادق الخمس نجوم,ar,,,,,
1472,1309428092935581697,2020-09-25,qtr190000,بـٌـٌٌـٌٌٌـٌٌـٌوُ احـًـًًـًًًـًًـًـمـْـْْـْد 🇶🇦,@BabuResturant @GoRafeeq @Talabat في توصيل الوكره,ar,,,,,
1473,1309397177656135680,2020-09-25,fa75149538,fa,@GoRafeeq اتمنى ما تحطون مشاهير يباركون حق الشبوك باليوم الوطني اختاروا مشاهير قطر اللي عندهم كرامة .. ارجو اخذ الملاحظة بعين الاعتبار وشكراً,ar,,,,,
1474,1309192324858118145,2020-09-24,fialansari,TheFatima△,@GoRafeeq  دود شدعوة اتسكرون التلفون فويهنا، بس نبي ناكل. الاوردر جاهز عند المطعم من نص ساعة وانتو لا خبر، لا جفية، لا حامض حلو.,ar,,,,,
1475,1309127706878111747,2020-09-24,marakezqatar,Marakez Trading Co.,"Are you a spaghetti person or a linguine person? ⁠ Order your favorite #Sainsburys 100% Italian #pasta, now available on all your favorite delivery apps: @Talabat @snoonu_qa @fingertipsqa @baqaala and @GoRafeeq.  https://t.co/q6yr38G0SW",en,,,,,
1476,1309088085204963331,2020-09-24,lowrenceofqatar,بودعيج 🇶🇦,@lolitaqtr81 @lavender4_ @GoRafeeq منهي هذي اللي حطت صور سيابيلهم!؟,ar,,,,,
1477,1309087212017987584,2020-09-24,lolitaqtr81,QTR🇶🇦,@lowrenceofqatar @lavender4_ كفو والله ولازم المشاهير اللي باركوا تقاطعونهم ورفيق @GoRafeeq يعيد النظر فيهم لانه مايشرفنا وحده تحط صور حكامهم وتهنيهم,ar,,,,,
1478,1309086625604001796,2020-09-24,hbs_qtr,↜【 ɪ̴ɪαмαd 】❥ - # ّ,@GoRafeeq @MissDiorMissQAT المشكله ندفع اون لاين واذا انلغي اطلب نقعد شهر نراكض وراكم ولاترجع الفلوس,ar,,,,,
1479,1309046493182070785,2020-09-24,amalalkuwarii,أمل 🇶🇦💗,@lolitaqtr81 @snad974 @GoRafeeq نبي نعرف من عشان تخيس هي وبوتيكها 😡,ar,,,,,
1480,1309021768686993408,2020-09-24,ccrotanadoha,CityCentreRotana,"Sushi cravings? Order your favourites from Teatro and get it delivered via Talabat or @goRafeeq. Delivery available Sunday to Friday, 4:00 pm - 11:00 pm.  WhatsApp Teatro team for pick up: +974 3302 4282 Image courtesy qablawe #TeatroDoha  https://t.co/l7CiZjHhgt",en,,,,,
1481,1309020709339963392,2020-09-24,nbntq,🇴🇲🇶🇦بنت الأدعم🇰🇼🇹🇷,@snad974 @lolitaqtr81 @GoRafeeq 😂😂😂😂😂😂 للاسف,ar,,,,,
1482,1309020266266267648,2020-09-24,nbntq,🇴🇲🇶🇦بنت الأدعم🇰🇼🇹🇷,@lolitaqtr81 @snad974 @GoRafeeq اذا هي خل ترجع الخمسين الف حق البنت اللي انصبت عليها ، مايحتاج نعلمها ان اكل حقوق الناس حرام,ar,,,,,
1483,1309016795039363076,2020-09-24,nbntq,🇴🇲🇶🇦بنت الأدعم🇰🇼🇹🇷,@lolitaqtr81 @snad974 @GoRafeeq لايكون اللي تبيع غرشة ماي بالحصى قيمتها ٧٠٠ ريال في بوتيكات 😂😂😂😂,ar,,,,,
1484,1308851950872670210,2020-09-23,lolitaqtr81,QTR🇶🇦,@snad974 ووحده بعد عندها صالون ومشتركة في @GoRafeeq  لازم مقاطعتها وخل زباينها من بوسعده يمشون سوقها ورفيق لازم يوقف التعامل معاها,ar,,,,,
1485,1308539699024351236,2020-09-23,danabf_,الدانه .,@lhayaa_ @GoRafeeq الله فوق😊,ar,,,,,
1486,1308517485428211712,2020-09-23,lhayaa_,ٰ,@Danabf_ @GoRafeeq لاتخلون دانه تعصب 🤨,ar,,,,,
1487,1308363119308222464,2020-09-22,danabf_,الدانه .,الموظف كنسل من كيفه وفوق هذا كذب 😀😊. @GoRafeeq  https://t.co/jEoBwgNTo6,ar,,,,,
1488,1308360880715894791,2020-09-22,danabf_,الدانه .,@GoRafeeq من الساعة 11:24طالبه من مكان يبعد عن البيت كيلو وللحين ما وصل،١مره اتصلت قال لي السائق فالمطعم٢مره اتصلت السايق في المطعم بكلم الزملاء اشوف وين وصل٣مره اتصل قالوا لي مكنسل وحولوني على الموظف اللي قال السائق في المطعم قال لي انتي قلتي كنسله واذا مب مصدقه اسمعي المكالمه !,ar,,,,,
1489,1307394794784727040,2020-09-19,lanagh_1003,L A N A,@GoRafeeq أسوأ شركة توصيل أكل فالعالم كله ، لو بينك و بين المطعم ٢٠ متر يبيلهم ساعتين توصيل ! مو مره ولا ثنتين للمره المليووون ! أوڤر والله 🙂💔,ar,,,,,
1490,1307320087423209473,2020-09-19,qatar_alhitmi,🇶🇦LILY QATAR🇶🇦,@alkhor_live @GoRafeeq تم الشراء والقهوة العربية ما عليها كلام ايضا ماشاءالله.,ar,,,,,
1491,1307293863112048640,2020-09-19,alkhor_live,#الخور_2022 🇶🇦,@Qatar_AlHitmi @GoRafeeq نزلت الان دفعه جديده ....,ar,,,,,
1492,1307250496625926145,2020-09-19,jassim3000,جاسم الانصاري🎱,@Bentalmuhannadi @alkhor_live @GoRafeeq بغيت رقم التواصل ولا تهون,ar,,,,,
1493,1307245712275648512,2020-09-19,bentalmuhannadi,بنت محمد المهندي😉🕊,@alkhor_live @GoRafeeq العسل القرقزي بديل ممتاز جدا ولذيذ جربت كذا نوع.. في منه ابيض ومنه ابيض مصفر  بس بالتوت الازرق ماجربت,ar,,,,,
1494,1307215989499715585,2020-09-19,qatar_alhitmi,🇶🇦LILY QATAR🇶🇦,@alkhor_live @GoRafeeq نفذت الكمية قبل ما نشوفه 😂 ماشاءالله  https://t.co/BB2op4bLLr,ar,,,,,
1495,1307083613356388358,2020-09-19,alkhor_live,#الخور_2022 🇶🇦,@talalmansour_ @GoRafeeq الله يحييك بين هلك وربعك.,ar,,,,,
1496,1307082128283308032,2020-09-19,almerekhi3300,عبدالله بن مقلد المريخي,@talalmansour_ @alkhor_live @GoRafeeq الله يحييك يابوفهد,ar,,,,,
1497,1307077225041342465,2020-09-19,talalmansour_,المستشار / طلال منصور,@alkhor_live @GoRafeeq بكره عندكم ياهل الخور,ar,,,,,
1498,1307011186198802433,2020-09-18,alkhor_live,#الخور_2022 🇶🇦,وصل #العسل_القرقيزي الأبيض والجبلي  في مدينة الخور ، وغدا يعرض للبيع في التطبيق والمتجر الالكتروني الأول في #قطر :  #رفيق @GoRafeeq  #بيشكك #غرقيزيا #قرقيزستان #عسل #الدوحه #الخور  https://t.co/btUXx7Z5Tn,ar,,,,,
1499,1306919637846839298,2020-09-18,aliqatar88,aaaaaa,@nfuodq @GoRafeeq خدمتك تعبانه توصلون اكثر من طلب مع نفس السائق ويتاخر,ar,,,,,
1500,1306670283818962944,2020-09-17,mrosh_92,مَروَة' ||• 💜,@Qatar_Tweets Cc @GoRafeeq 🚶🏽‍♂️😂,und,,,,,
1501,1306513161500200966,2020-09-17,fatema1990,فطيمـه ✨,@MBRAlkhater1 @GoRafeeq مشكور طال عمرك .,ar,,,,,
1502,1306510228289138688,2020-09-17,mbralkhater1,بن راشد الخاطر 🇶🇦,@fatema1990 @GoRafeeq,und,,,,,
1503,1306441991245516801,2020-09-17,alkhor_live,#الخور_2022 🇶🇦,اليوم الأول لوصول فانيلات القطن ماركة ( skivvy) التركية لدولة قطر لشركة النخبة العربية.   ستتوفر فقط في تطبيق رفيق. @GoRafeeq  https://t.co/RoSmIm6KdK,ar,,,,,
1504,1305815629853798400,2020-09-15,karakmqanes,كرك مقانيص,جربتوا ريوق لندن طعم مافي احلى منه! فقط في فرع اللؤلؤة والفستيفال  Have you try London Breakfast yet! available only in pearl &amp; DFC #breakfast #london #food #dinner #lunch #morning #eat #qatar #doha  لطلب عبر التطبيقات التالية  @kazzfooddelivery  @talabatqa  @gorafeeq  Carriage  https://t.co/6pYSSvP9vM,und,,,,,
1505,1305509267257131009,2020-09-14,fayselalsaad,فيصل آل سعد,@BassamAlyahri @CarriageQatar @GoRafeeq صحيح هذي الخاصية جدا مهمه للأرتقاء بالخدمه، واضافه رقيب على السائق ... مو كل شوي بطرش تويت عشان اقيم او ارسل شكوة!,ar,,,,,
1506,1305471033948938241,2020-09-14,carriageqatar,Carriage Qatar,@BassamAlyahri @GoRafeeq هلا فيك اخوي بسام ممكن نستفسر منك على الخاص ايش نوع المشكل اللي صار معك و ان شاء الله بنحل المشكلة و نسعد دائما باقتراحاتكم . شكرا .,ar,,,,,
1507,1305465392194826241,2020-09-14,bassamalyahri,Bassam Alyahri 🇶🇦,ليش مافي تقييم للسائق على كل طلب من قبل الزبون في برنامج @CarriageQatar و @GoRafeeq ؟   للاسف بعض السائقين يخربون سمعة شركاتهم  من اهم عوامل نجاح خدمة اوبر تقييم السائق من قبل الزبون وتقييم ايضا الزبون من قبل السائق,ar,,,,,
1508,1305462889831174146,2020-09-14,swissbelinndoha,Swiss-Belinn Doha,"Craving for the awesome Swiss-Café flavours? You can now order your favourite dishes from the restaurant using the Talabat, GoRafeeq, Snoonu and Fingertips Apps.  #SwissBelinnDoha #SwissBelhotel #SwissBelhotelMe #Doha #VisitQatar #Qatar #Qatarlife #Qatari  https://t.co/mNhqMjqS0A",en,,,,,
1509,1305443176409333760,2020-09-14,karakmqanes,كرك مقانيص,أستمتع الان بمشروبانتا المثلجة الجديدة! والمنعشة  Order Via @talabatQA @kazzfooddelivery  @GoRafeeq  https://t.co/wy0izWX5eY,ar,,,,,
1510,1305426863012171776,2020-09-14,hamanos,Abdulrahman Al Jouf,@GoRafeeq 👋🏼👋🏼  https://t.co/pZRcUeMRiv,und,,,,,
1511,1305388187511140353,2020-09-14,jassimrj,ج,@Mrosh_92 @GoRafeeq  https://t.co/COT2vQcHxI,und,,,,,
1512,1305387961727561728,2020-09-14,mrosh_92,مَروَة' ||• 💜,@jassimrj المرة الجاية بيغنولك إهداء خاص. 🥺😂😂😂💔 @GoRafeeq,ar,,,,,
1513,1305384640929312769,2020-09-14,mrosh_92,مَروَة' ||• 💜,إشعارات رفيق تجيب العافية 😂💔 حتى لو مو جوعان بتجوع ! @GoRafeeq,ar,,,,,
1514,1304851650096627713,2020-09-12,qtry999,حَمـّــد المُهنــٓـدي,@alialmarri90 @GoRafeeq فعلا اخوي بدأ مستوى الخدمة عند رفيق بالسوء من تأخير في تحضير الطلبات أو خدمة التوصيل والموقع يعلق 👍,ar,,,,,
1515,1303646807898157056,2020-09-09,meeem2121994,ميمو المهندي,@GoRafeeq .. انا ابي اعرف .. ليش حاطين مطعم دجاج امي اذا كل مره مغلق .. ولا مره شفته مفتوح .. كله مغلق .. ليش حاطينه عيل !؟,ar,,,,,
1516,1303476619424813061,2020-09-09,alkhor_live,#الخور_2022 🇶🇦,منتجات السكاكين التركية متوفرة في تطبيق رفيق @GoRafeeq  قسم نجوم ⭐️ ⭐️⭐️  بس الخروف ماله حل ويبدو أنه سعيد 😁  https://t.co/1oO9JEeIyl,ar,,,,,
1517,1302975284644380673,2020-09-07,ysouef,yousef *🇶🇦,@nfuodq @GoRafeeq اسوى تطبيق جربته,ar,,,,,
1518,1302895534445912069,2020-09-07,asmaaalbtoush,Asma'a AL-Btoosh|أسماء البطوش,@Jajassim7 @GoRafeeq كل الشكر و الاحترام أستاذ جاسم ..,ar,,,,,
